Date,GV6_0025,IGN-GV6_0006,GV6_0010
2021-09-11T12:29:42.000Z,1008.721,,
2021-09-11T12:39:42.000Z,1008.722,,
2021-09-11T12:49:42.000Z,1008.688,,
2021-09-11T12:59:42.000Z,1008.649,,
2021-09-11T13:09:42.000Z,1008.608,,
2021-09-11T13:19:42.000Z,1008.588,,
2021-09-11T13:29:42.000Z,1008.424,,
2021-09-11T13:39:42.000Z,1008.291,,
2021-09-11T13:49:42.000Z,1008.402,,
2021-09-11T13:59:42.000Z,1008.344,,
2021-09-11T14:19:42.000Z,1008.357,,
2021-09-11T14:29:42.000Z,1008.319,,
2021-09-11T14:39:42.000Z,1008.262,,
2021-09-11T14:49:42.000Z,1008.307,,
2021-09-11T14:59:42.000Z,1008.254,,
2021-09-11T15:09:42.000Z,1008.303,,
2021-09-11T15:19:42.000Z,1008.185,,
2021-09-11T15:29:42.000Z,1008.079,,
2021-09-11T15:39:42.000Z,1008.008,,
2021-09-11T15:49:42.000Z,1007.991,,
2021-09-11T15:59:42.000Z,1007.891,,
2021-09-11T16:09:42.000Z,1007.894,,
2021-09-11T16:19:42.000Z,1007.737,,
2021-09-11T16:29:42.000Z,1007.683,,
2021-09-11T16:39:42.000Z,1007.578,,
2021-09-11T16:49:42.000Z,1007.613,,
2021-09-11T16:59:42.000Z,1007.624,,
2021-09-11T17:09:42.000Z,1007.585,,
2021-09-11T17:19:42.000Z,1007.472,,
2021-09-11T17:29:42.000Z,1007.56,,
2021-09-11T17:39:42.000Z,1007.547,,
2021-09-11T17:49:42.000Z,1007.598,,
2021-09-11T17:59:42.000Z,1007.625,,
2021-09-11T18:09:42.000Z,1007.821,,
2021-09-11T18:19:42.000Z,1007.875,,
2021-09-11T18:29:42.000Z,1008.013,,
2021-09-11T18:39:42.000Z,1008.099,,
2021-09-11T18:49:42.000Z,1008.184,,
2021-09-11T18:59:42.000Z,1008.366,,
2021-09-11T19:09:42.000Z,1008.441,,
2021-09-11T19:19:42.000Z,1008.583,,
2021-09-11T19:29:42.000Z,1008.611,,
2021-09-11T19:39:42.000Z,1008.754,,
2021-09-11T19:49:42.000Z,1008.73,,
2021-09-11T19:59:42.000Z,1008.766,,
2021-09-11T20:09:42.000Z,1008.827,,
2021-09-11T20:19:42.000Z,1008.911,,
2021-09-11T20:29:42.000Z,1008.977,,
2021-09-11T20:39:42.000Z,1009.052,,
2021-09-11T20:49:42.000Z,1009.017,,
2021-09-11T20:59:42.000Z,1009.133,,
2021-09-11T21:09:42.000Z,1009.159,,
2021-09-11T21:19:42.000Z,1009.099,,
2021-09-11T21:29:42.000Z,1009.171,,
2021-09-11T21:39:42.000Z,1009.187,,
2021-09-11T21:49:42.000Z,1009.178,,
2021-09-11T21:59:42.000Z,1009.201,,
2021-09-11T22:09:42.000Z,1009.281,,
2021-09-11T22:19:42.000Z,1009.216,,
2021-09-11T22:29:42.000Z,1009.23,,
2021-09-11T22:39:42.000Z,1009.2,,
2021-09-11T22:49:42.000Z,1009.32,,
2021-09-11T22:59:42.000Z,1009.324,,
2021-09-11T23:09:42.000Z,1009.301,,
2021-09-11T23:19:42.000Z,1009.356,,
2021-09-11T23:39:42.000Z,1009.438,,
2021-09-11T23:49:42.000Z,1009.329,,
2021-09-11T23:59:42.000Z,1009.379,,
2021-09-12T00:09:42.000Z,1009.291,,
2021-09-12T00:19:42.000Z,1009.316,,
2021-09-12T00:29:42.000Z,1009.29,,
2021-09-12T00:39:42.000Z,1009.279,,
2021-09-12T00:49:42.000Z,1009.261,,
2021-09-12T00:59:42.000Z,1009.202,,
2021-09-12T01:09:42.000Z,1009.139,,
2021-09-12T01:19:42.000Z,1009.052,,
2021-09-12T01:29:42.000Z,1009.033,,
2021-09-12T01:39:42.000Z,1009.038,,
2021-09-12T01:49:42.000Z,1009.03,,
2021-09-12T01:59:42.000Z,1009.008,,
2021-09-12T02:09:42.000Z,1008.963,,
2021-09-12T02:19:42.000Z,1009.003,,
2021-09-12T02:29:42.000Z,1009.152,,
2021-09-12T02:39:42.000Z,1009.25,,
2021-09-12T02:49:42.000Z,1009.242,,
2021-09-12T02:59:42.000Z,1009.135,,
2021-09-12T03:09:42.000Z,1009.122,,
2021-09-12T03:19:42.000Z,1009.072,,
2021-09-12T03:29:42.000Z,1009.051,,
2021-09-12T03:39:42.000Z,1009.05,,
2021-09-12T03:49:42.000Z,1009.1,,
2021-09-12T03:59:42.000Z,1009.052,,
2021-09-12T04:09:42.000Z,1008.961,,
2021-09-12T04:19:42.000Z,1008.962,,
2021-09-12T04:29:42.000Z,1008.87,,
2021-09-12T04:39:42.000Z,1008.975,,
2021-09-12T04:49:42.000Z,1008.988,,
2021-09-12T04:59:42.000Z,1009.019,,
2021-09-12T05:09:42.000Z,1009.125,,
2021-09-12T05:19:42.000Z,1009.119,,
2021-09-12T05:29:42.000Z,1008.985,,
2021-09-12T05:39:42.000Z,1008.963,,
2021-09-12T05:49:42.000Z,1008.934,,
2021-09-12T05:59:42.000Z,1008.891,,
2021-09-12T06:09:42.000Z,1008.978,,
2021-09-12T06:19:42.000Z,1009.034,,
2021-09-12T06:29:42.000Z,1009.049,,
2021-09-12T06:39:42.000Z,1009.047,,
2021-09-12T06:49:42.000Z,1009.069,,
2021-09-12T06:59:42.000Z,1009.041,,
2021-09-12T07:09:42.000Z,1009,,
2021-09-12T07:19:42.000Z,1008.908,,
2021-09-12T07:29:42.000Z,1009.033,,
2021-09-12T07:39:42.000Z,1009.028,,
2021-09-12T07:49:42.000Z,1009.015,,
2021-09-12T07:59:42.000Z,1009.054,,
2021-09-12T08:09:42.000Z,1009.049,,
2021-09-12T08:19:42.000Z,1009.128,,
2021-09-12T08:29:42.000Z,1009.167,,
2021-09-12T08:39:42.000Z,1009.071,,
2021-09-12T08:49:42.000Z,1009.091,,
2021-09-12T08:59:42.000Z,1009.027,,
2021-09-12T09:09:42.000Z,1008.953,,
2021-09-12T09:19:42.000Z,1008.934,,
2021-09-12T09:29:42.000Z,1009.039,,
2021-09-12T09:39:42.000Z,1009.041,,
2021-09-12T09:49:42.000Z,1008.918,,
2021-09-12T09:59:42.000Z,1008.834,,
2021-09-12T10:09:42.000Z,1008.897,,
2021-09-12T10:19:42.000Z,1008.752,,
2021-09-12T10:29:42.000Z,1008.669,,
2021-09-12T10:39:42.000Z,1008.676,,
2021-09-12T10:49:42.000Z,1008.674,,
2021-09-12T10:59:42.000Z,1008.582,,
2021-09-12T11:09:42.000Z,1008.435,,
2021-09-12T11:19:42.000Z,1008.424,,
2021-09-12T11:29:42.000Z,1008.461,,
2021-09-12T11:39:42.000Z,1008.424,,
2021-09-12T11:49:42.000Z,1008.336,,
2021-09-12T11:59:42.000Z,1008.235,,
2021-09-12T12:09:42.000Z,1008.081,,
2021-09-12T12:19:42.000Z,1008.034,,
2021-09-12T12:29:42.000Z,1008.03,,
2021-09-12T12:39:42.000Z,1007.777,,
2021-09-12T12:49:42.000Z,1007.78,,
2021-09-12T12:59:42.000Z,1007.664,,
2021-09-12T13:09:42.000Z,1007.52,,
2021-09-12T13:19:42.000Z,1007.403,,
2021-09-12T13:29:42.000Z,1007.346,,
2021-09-12T13:39:42.000Z,1007.265,,
2021-09-12T13:49:42.000Z,1007.265,,
2021-09-12T13:59:42.000Z,1007.341,,
2021-09-12T14:09:42.000Z,1007.281,,
2021-09-12T14:19:42.000Z,1007.229,,
2021-09-12T14:29:42.000Z,1007.081,,
2021-09-12T14:39:42.000Z,1007.027,,
2021-09-12T14:49:42.000Z,1006.999,,
2021-09-12T14:59:42.000Z,1006.937,,
2021-09-12T15:09:42.000Z,1006.824,,
2021-09-12T15:19:42.000Z,1006.822,,
2021-09-12T15:29:42.000Z,1006.773,,
2021-09-12T15:39:42.000Z,1006.692,,
2021-09-12T15:49:42.000Z,1006.656,,
2021-09-12T15:59:42.000Z,1006.643,,
2021-09-12T16:09:42.000Z,1006.555,,
2021-09-12T16:19:42.000Z,1006.434,,
2021-09-12T16:29:42.000Z,1006.397,,
2021-09-12T16:39:42.000Z,1006.395,,
2021-09-12T16:49:42.000Z,1006.27,,
2021-09-12T16:59:42.000Z,1006.226,,
2021-09-12T17:09:42.000Z,1006.093,,
2021-09-12T17:19:42.000Z,1006.105,,
2021-09-12T17:29:42.000Z,1006.092,,
2021-09-12T17:39:42.000Z,1006.045,,
2021-09-12T17:49:42.000Z,1006.05,,
2021-09-12T17:59:42.000Z,1006.123,,
2021-09-12T18:09:42.000Z,1006.235,,
2021-09-12T18:19:42.000Z,1006.364,,
2021-09-12T18:29:42.000Z,1006.388,,
2021-09-12T18:39:42.000Z,1006.54,,
2021-09-12T18:49:42.000Z,1006.688,,
2021-09-12T18:59:42.000Z,1006.77,,
2021-09-12T19:09:42.000Z,1006.801,,
2021-09-12T19:19:42.000Z,1006.847,,
2021-09-12T19:29:42.000Z,1006.887,,
2021-09-12T19:39:42.000Z,1007.098,,
2021-09-12T19:49:42.000Z,1007.198,,
2021-09-12T19:59:42.000Z,1007.258,,
2021-09-12T20:09:42.000Z,1007.316,,
2021-09-12T20:19:42.000Z,1007.32,,
2021-09-12T20:29:42.000Z,1007.367,,
2021-09-12T20:39:42.000Z,1007.444,,
2021-09-12T20:49:42.000Z,1007.418,,
2021-09-12T20:59:42.000Z,1007.499,,
2021-09-12T21:09:42.000Z,1007.521,,
2021-09-12T21:19:42.000Z,1007.531,,
2021-09-12T21:29:42.000Z,1007.487,,
2021-09-12T21:39:42.000Z,1007.452,,
2021-09-12T21:49:42.000Z,1007.52,,
2021-09-12T21:59:42.000Z,1007.516,,
2021-09-12T22:09:42.000Z,1007.541,,
2021-09-12T22:19:42.000Z,1007.486,,
2021-09-12T22:29:42.000Z,1007.441,,
2021-09-12T22:39:42.000Z,1007.39,,
2021-09-12T22:49:42.000Z,1007.403,,
2021-09-12T22:59:42.000Z,1007.425,,
2021-09-12T23:09:42.000Z,1007.399,,
2021-09-12T23:19:42.000Z,1007.282,,
2021-09-12T23:29:42.000Z,1007.307,,
2021-09-12T23:39:42.000Z,1007.341,,
2021-09-12T23:49:42.000Z,1007.278,,
2021-09-12T23:59:42.000Z,1007.173,,
2021-09-13T00:09:42.000Z,1007.325,,
2021-09-13T00:19:42.000Z,1007.235,,
2021-09-13T00:29:42.000Z,1007.164,,
2021-09-13T00:39:42.000Z,1006.997,,
2021-09-13T00:49:42.000Z,1006.972,,
2021-09-13T00:59:42.000Z,1006.917,,
2021-09-13T01:09:42.000Z,1006.932,,
2021-09-13T01:19:42.000Z,1006.967,,
2021-09-13T01:29:42.000Z,1006.979,,
2021-09-13T01:39:42.000Z,1006.883,,
2021-09-13T01:49:42.000Z,1006.861,,
2021-09-13T01:59:42.000Z,1006.92,,
2021-09-13T02:09:42.000Z,1006.947,,
2021-09-13T02:19:42.000Z,1006.903,,
2021-09-13T02:29:42.000Z,1006.906,,
2021-09-13T02:39:42.000Z,1006.85,,
2021-09-13T02:49:42.000Z,1006.881,,
2021-09-13T02:59:42.000Z,1006.933,,
2021-09-13T03:09:42.000Z,1006.771,,
2021-09-13T03:19:42.000Z,1006.678,,
2021-09-13T03:29:42.000Z,1006.695,,
2021-09-13T03:39:42.000Z,1006.652,,
2021-09-13T03:49:42.000Z,1006.64,,
2021-09-13T03:59:42.000Z,1006.661,,
2021-09-13T04:09:42.000Z,1006.627,,
2021-09-13T04:19:42.000Z,1006.603,,
2021-09-13T04:29:42.000Z,1006.558,,
2021-09-13T04:39:42.000Z,1006.466,,
2021-09-13T04:49:42.000Z,1006.533,,
2021-09-13T04:59:42.000Z,1006.567,,
2021-09-13T05:09:42.000Z,1006.526,,
2021-09-13T05:19:42.000Z,1006.552,,
2021-09-13T05:29:42.000Z,1006.412,,
2021-09-13T05:39:42.000Z,1006.314,,
2021-09-13T05:49:42.000Z,1006.288,,
2021-09-13T05:59:42.000Z,1006.279,,
2021-09-13T06:09:42.000Z,1006.247,,
2021-09-13T06:19:42.000Z,1006.301,,
2021-09-13T06:29:42.000Z,1006.352,,
2021-09-13T06:39:42.000Z,1006.317,,
2021-09-13T06:49:42.000Z,1006.361,,
2021-09-13T06:59:42.000Z,1006.482,,
2021-09-13T07:09:42.000Z,1006.511,,
2021-09-13T07:19:42.000Z,1006.415,,
2021-09-13T07:29:42.000Z,1006.389,,
2021-09-13T07:39:42.000Z,1006.266,,
2021-09-13T07:49:42.000Z,1006.365,,
2021-09-13T07:59:42.000Z,1006.267,,
2021-09-13T08:09:42.000Z,1006.189,,
2021-09-13T08:19:42.000Z,1006.128,,
2021-09-13T08:29:42.000Z,1006.16,,
2021-09-13T08:39:42.000Z,1006.129,,
2021-09-13T08:49:42.000Z,1006.021,,
2021-09-13T08:59:42.000Z,1006.106,,
2021-09-13T09:09:42.000Z,1006.39,,
2021-09-13T09:19:42.000Z,1006.441,,
2021-09-13T09:29:42.000Z,1006.503,,
2021-09-13T09:39:42.000Z,1006.456,,
2021-09-13T09:49:42.000Z,1006.411,,
2021-09-13T09:59:42.000Z,1006.389,,
2021-09-13T10:09:42.000Z,1006.035,,
2021-09-13T10:19:42.000Z,1005.908,,
2021-09-13T10:29:42.000Z,1005.985,,
2021-09-13T10:39:42.000Z,1005.982,,
2021-09-13T10:49:42.000Z,1005.781,,
2021-09-13T10:59:42.000Z,1005.692,,
2021-09-13T11:09:42.000Z,1005.588,,
2021-09-13T11:19:42.000Z,1005.507,,
2021-09-13T11:29:42.000Z,1005.409,,
2021-09-13T11:39:42.000Z,1005.358,,
2021-09-13T11:49:42.000Z,1005.416,,
2021-09-13T11:59:42.000Z,1005.269,,
2021-09-13T12:09:42.000Z,1005.13,,
2021-09-13T12:19:42.000Z,1005.328,,
2021-09-13T12:29:42.000Z,1004.796,,
2021-09-13T12:39:42.000Z,1004.994,,
2021-09-13T12:49:42.000Z,1004.742,,
2021-09-13T12:59:42.000Z,1004.474,,
2021-09-13T13:09:42.000Z,1004.562,,
2021-09-13T13:19:42.000Z,1004.417,,
2021-09-13T13:29:42.000Z,1004.29,,
2021-09-13T13:39:42.000Z,1004.023,,
2021-09-13T13:49:42.000Z,1003.942,,
2021-09-13T13:59:42.000Z,1003.621,,
2021-09-13T14:09:42.000Z,1003.533,,
2021-09-13T14:19:42.000Z,1003.516,,
2021-09-13T14:29:42.000Z,1003.426,,
2021-09-13T14:39:42.000Z,1003.304,,
2021-09-13T14:49:42.000Z,1003.353,,
2021-09-13T14:59:42.000Z,1003.24,,
2021-09-13T15:09:42.000Z,1003.113,,
2021-09-13T15:19:42.000Z,1003.054,,
2021-09-13T15:29:42.000Z,1003.06,,
2021-09-13T15:39:42.000Z,1003.028,,
2021-09-13T15:49:42.000Z,1002.971,,
2021-09-13T15:59:42.000Z,1003,,
2021-09-13T16:09:42.000Z,1002.863,,
2021-09-13T16:19:42.000Z,1002.787,,
2021-09-13T16:29:42.000Z,1002.718,,
2021-09-13T16:39:42.000Z,1002.702,,
2021-09-13T16:49:42.000Z,1002.694,,
2021-09-13T16:59:42.000Z,1002.756,,
2021-09-13T17:09:42.000Z,1002.686,,
2021-09-13T17:19:42.000Z,1002.698,,
2021-09-13T17:29:42.000Z,1002.718,,
2021-09-13T17:39:42.000Z,1002.572,,
2021-09-13T17:49:42.000Z,1002.46,,
2021-09-13T17:59:42.000Z,1002.456,,
2021-09-13T18:09:42.000Z,1002.542,,
2021-09-13T18:19:42.000Z,1002.533,,
2021-09-13T18:29:42.000Z,1002.698,,
2021-09-13T18:39:42.000Z,1002.773,,
2021-09-13T18:49:42.000Z,1002.704,,
2021-09-13T18:59:42.000Z,1002.673,,
2021-09-13T19:09:42.000Z,1002.674,,
2021-09-13T19:19:42.000Z,1002.849,,
2021-09-13T19:29:42.000Z,1002.779,,
2021-09-13T19:39:42.000Z,1002.663,,
2021-09-13T19:49:42.000Z,1002.829,,
2021-09-13T19:59:42.000Z,1002.695,,
2021-09-13T20:09:42.000Z,1002.605,,
2021-09-13T20:19:42.000Z,1002.614,,
2021-09-13T20:29:42.000Z,1002.718,,
2021-09-13T20:39:42.000Z,1002.623,,
2021-09-13T20:49:42.000Z,1002.529,,
2021-09-13T20:59:42.000Z,1002.119,,
2021-09-13T21:09:42.000Z,1002.295,,
2021-09-13T21:19:42.000Z,1002.368,,
2021-09-13T21:29:42.000Z,1002.332,,
2021-09-13T21:39:42.000Z,1002.195,,
2021-09-13T21:49:42.000Z,1002.539,,
2021-09-13T21:59:42.000Z,1002.553,,
2021-09-13T22:09:42.000Z,1002.509,,
2021-09-13T22:19:42.000Z,1002.319,,
2021-09-13T22:29:42.000Z,1002.088,,
2021-09-13T22:39:42.000Z,1002.231,,
2021-09-13T22:49:42.000Z,1002.276,,
2021-09-13T22:59:42.000Z,1002.217,,
2021-09-13T23:09:42.000Z,1002.311,,
2021-09-13T23:19:42.000Z,1002.154,,
2021-09-13T23:29:42.000Z,1002.152,,
2021-09-13T23:39:42.000Z,1001.966,,
2021-09-13T23:49:42.000Z,1001.864,,
2021-09-13T23:59:42.000Z,1001.756,,
2021-09-14T00:09:42.000Z,1001.388,,
2021-09-14T00:19:42.000Z,1001.51,,
2021-09-14T00:29:42.000Z,1001.526,,
2021-09-14T00:39:42.000Z,1001.469,,
2021-09-14T00:49:42.000Z,1001.522,,
2021-09-14T00:59:42.000Z,1001.568,,
2021-09-14T01:09:42.000Z,1001.519,,
2021-09-14T01:19:42.000Z,1001.582,,
2021-09-14T01:29:42.000Z,1001.656,,
2021-09-14T01:39:42.000Z,1001.791,,
2021-09-14T01:49:42.000Z,1002.119,,
2021-09-14T01:59:42.000Z,1002.442,,
2021-09-14T02:09:42.000Z,1002.422,,
2021-09-14T02:19:42.000Z,1002.406,,
2021-09-14T02:29:42.000Z,1002.192,,
2021-09-14T02:39:42.000Z,1001.949,,
2021-09-14T02:49:42.000Z,1001.863,,
2021-09-14T02:59:42.000Z,1001.382,,
2021-09-14T03:09:42.000Z,1001.052,,
2021-09-14T03:19:42.000Z,1001.462,,
2021-09-14T03:29:42.000Z,1001.178,,
2021-09-14T03:39:42.000Z,1000.933,,
2021-09-14T03:49:42.000Z,1000.803,,
2021-09-14T03:59:42.000Z,1000.701,,
2021-09-14T04:09:42.000Z,1000.837,,
2021-09-14T04:19:42.000Z,1000.831,,
2021-09-14T04:29:42.000Z,1000.948,,
2021-09-14T04:39:42.000Z,1000.709,,
2021-09-14T04:49:42.000Z,1000.167,,
2021-09-14T04:59:42.000Z,999.975,,
2021-09-14T05:09:42.000Z,1000.211,,
2021-09-14T05:19:42.000Z,1000.292,,
2021-09-14T05:29:42.000Z,1000.695,,
2021-09-14T05:39:42.000Z,1001.134,,
2021-09-14T05:49:42.000Z,1001.32,,
2021-09-14T05:59:42.000Z,1001.841,,
2021-09-14T06:09:42.000Z,1001.885,,
2021-09-14T06:19:42.000Z,1002.097,,
2021-09-14T06:29:42.000Z,1002.106,,
2021-09-14T06:39:42.000Z,1001.873,,
2021-09-14T06:49:42.000Z,1001.886,,
2021-09-14T06:59:42.000Z,1002.244,,
2021-09-14T07:09:42.000Z,1002.473,,
2021-09-14T07:19:42.000Z,1001.973,,
2021-09-14T07:29:42.000Z,1001.584,,
2021-09-14T07:39:42.000Z,1001.371,,
2021-09-14T07:49:42.000Z,1001.222,,
2021-09-14T07:59:42.000Z,1001.429,,
2021-09-14T08:09:42.000Z,1001.612,,
2021-09-14T08:19:42.000Z,1001.719,,
2021-09-14T08:29:42.000Z,1001.673,,
2021-09-14T08:39:42.000Z,1001.853,,
2021-09-14T08:49:42.000Z,1001.86,,
2021-09-14T08:59:42.000Z,1002.098,,
2021-09-14T09:09:42.000Z,1002.074,,
2021-09-14T09:19:42.000Z,1002.139,,
2021-09-14T09:29:42.000Z,1002.014,,
2021-09-14T09:39:42.000Z,1002.048,,
2021-09-14T09:49:42.000Z,1001.944,,
2021-09-14T09:59:42.000Z,1001.857,,
2021-09-14T10:09:42.000Z,1001.688,,
2021-09-14T10:19:42.000Z,1001.749,,
2021-09-14T10:29:42.000Z,1001.763,,
2021-09-14T10:39:42.000Z,1001.762,,
2021-09-14T10:49:42.000Z,1001.916,,
2021-09-14T10:59:42.000Z,1001.87,,
2021-09-14T11:09:42.000Z,1001.719,,
2021-09-14T11:19:42.000Z,1001.689,,
2021-09-14T11:29:42.000Z,1001.715,,
2021-09-14T11:39:42.000Z,1001.792,,
2021-09-14T11:49:42.000Z,1001.835,,
2021-09-14T11:59:42.000Z,1001.667,,
2021-09-14T12:09:42.000Z,1001.563,,
2021-09-14T12:19:42.000Z,1001.552,,
2021-09-14T12:29:42.000Z,1001.399,,
2021-09-14T12:39:42.000Z,1001.344,,
2021-09-14T12:49:42.000Z,1001.351,,
2021-09-14T12:59:42.000Z,1001.246,,
2021-09-14T13:09:42.000Z,1001.177,,
2021-09-14T13:19:42.000Z,1001.102,,
2021-09-14T13:29:42.000Z,1001.009,,
2021-09-14T13:39:42.000Z,1000.971,,
2021-09-14T13:49:42.000Z,1000.914,,
2021-09-14T13:59:42.000Z,1000.798,,
2021-09-14T14:09:42.000Z,1000.78,,
2021-09-14T14:19:42.000Z,1000.644,,
2021-09-14T14:29:42.000Z,1000.621,,
2021-09-14T14:39:42.000Z,1000.597,,
2021-09-14T14:49:42.000Z,1000.555,,
2021-09-14T14:59:42.000Z,1000.355,,
2021-09-14T15:09:42.000Z,1000.377,,
2021-09-14T15:19:42.000Z,1000.43,,
2021-09-14T15:29:42.000Z,1000.252,,
2021-09-14T15:39:42.000Z,1000.133,,
2021-09-14T15:49:42.000Z,1000.082,,
2021-09-14T15:59:42.000Z,1000.113,,
2021-09-14T16:09:42.000Z,1000.13,,
2021-09-14T16:19:42.000Z,1000.065,,
2021-09-14T16:29:42.000Z,1000.087,,
2021-09-14T16:39:42.000Z,1000.186,,
2021-09-14T16:49:42.000Z,1000.034,,
2021-09-14T16:59:42.000Z,999.933,,
2021-09-14T17:09:42.000Z,1000.163,,
2021-09-14T17:19:42.000Z,1000.252,,
2021-09-14T17:29:42.000Z,1000.282,,
2021-09-14T17:39:42.000Z,1000.308,,
2021-09-14T17:49:42.000Z,1000.112,,
2021-09-14T17:59:42.000Z,1000.207,,
2021-09-14T18:09:42.000Z,1000.394,,
2021-09-14T18:19:42.000Z,1000.631,,
2021-09-14T18:29:42.000Z,1000.683,,
2021-09-14T18:39:42.000Z,1000.766,,
2021-09-14T18:49:42.000Z,1000.848,,
2021-09-14T18:59:42.000Z,1000.869,,
2021-09-14T19:09:42.000Z,1000.83,,
2021-09-14T19:19:42.000Z,1000.847,,
2021-09-14T19:29:42.000Z,1000.843,,
2021-09-14T19:39:42.000Z,1000.864,,
2021-09-14T19:49:42.000Z,1000.724,,
2021-09-14T19:59:42.000Z,1000.554,,
2021-09-14T20:09:42.000Z,1000.547,,
2021-09-14T20:19:42.000Z,1000.57,,
2021-09-14T20:29:42.000Z,1000.665,,
2021-09-14T20:39:42.000Z,1000.646,,
2021-09-14T20:49:42.000Z,1000.675,,
2021-09-14T20:59:42.000Z,1000.775,,
2021-09-14T21:09:42.000Z,1000.868,,
2021-09-14T21:19:42.000Z,1000.938,,
2021-09-14T21:29:42.000Z,1000.962,,
2021-09-14T21:39:42.000Z,1001.215,,
2021-09-14T21:49:42.000Z,1001.325,,
2021-09-14T21:59:42.000Z,1001.31,,
2021-09-14T22:09:42.000Z,1001.289,,
2021-09-14T22:19:42.000Z,1001.245,,
2021-09-14T22:29:42.000Z,1001.228,,
2021-09-14T22:39:42.000Z,1001.156,,
2021-09-14T22:49:42.000Z,1001.196,,
2021-09-14T22:59:42.000Z,1001.079,,
2021-09-14T23:09:42.000Z,1000.885,,
2021-09-14T23:19:42.000Z,1000.856,,
2021-09-14T23:29:42.000Z,1000.693,,
2021-09-14T23:39:42.000Z,1000.7,,
2021-09-14T23:49:42.000Z,1000.591,,
2021-09-14T23:59:42.000Z,1000.527,,
2021-09-15T00:09:42.000Z,1000.387,,
2021-09-15T00:19:42.000Z,1000.352,,
2021-09-15T00:29:42.000Z,1000.415,,
2021-09-15T00:39:42.000Z,1000.303,,
2021-09-15T00:49:42.000Z,1000.094,,
2021-09-15T00:59:42.000Z,1000.135,,
2021-09-15T01:09:42.000Z,1000.137,,
2021-09-15T01:19:42.000Z,1000.128,,
2021-09-15T01:29:42.000Z,999.968,,
2021-09-15T01:39:42.000Z,1000.042,,
2021-09-15T01:49:42.000Z,1000.015,,
2021-09-15T01:59:42.000Z,999.966,,
2021-09-15T02:09:42.000Z,1000.099,,
2021-09-15T02:19:42.000Z,1000.218,,
2021-09-15T02:29:42.000Z,1000.126,,
2021-09-15T02:39:42.000Z,1000.238,,
2021-09-15T02:49:42.000Z,1000.387,,
2021-09-15T02:59:42.000Z,1000.366,,
2021-09-15T03:09:42.000Z,1000.299,,
2021-09-15T03:19:42.000Z,1000.14,,
2021-09-15T03:29:42.000Z,1000.143,,
2021-09-15T03:39:42.000Z,1000.223,,
2021-09-15T03:49:42.000Z,1000.306,,
2021-09-15T03:59:42.000Z,1000.385,,
2021-09-15T04:09:42.000Z,1000.406,,
2021-09-15T04:19:42.000Z,1000.391,,
2021-09-15T04:29:42.000Z,1000.411,,
2021-09-15T04:39:42.000Z,1000.382,,
2021-09-15T04:49:42.000Z,1000.321,,
2021-09-15T04:59:42.000Z,1000.382,,
2021-09-15T05:09:42.000Z,1000.46,,
2021-09-15T05:19:42.000Z,1000.514,,
2021-09-15T05:29:42.000Z,1000.533,,
2021-09-15T05:39:42.000Z,1000.616,,
2021-09-15T05:49:42.000Z,1000.724,,
2021-09-15T05:59:42.000Z,1000.883,,
2021-09-15T06:09:42.000Z,1000.974,,
2021-09-15T06:19:42.000Z,1000.874,,
2021-09-15T06:29:42.000Z,1000.81,,
2021-09-15T06:39:42.000Z,1000.733,,
2021-09-15T06:49:42.000Z,1000.849,,
2021-09-15T06:59:42.000Z,1000.882,,
2021-09-15T07:09:42.000Z,1000.922,,
2021-09-15T07:19:42.000Z,1001.029,,
2021-09-15T07:29:42.000Z,1001.146,,
2021-09-15T07:39:42.000Z,1001.205,,
2021-09-15T07:49:42.000Z,1001.289,,
2021-09-15T07:59:42.000Z,1001.214,,
2021-09-15T08:09:42.000Z,1001.235,,
2021-09-15T08:19:42.000Z,1001.252,,
2021-09-15T08:29:42.000Z,1001.328,,
2021-09-15T08:39:42.000Z,1001.382,,
2021-09-15T08:49:42.000Z,1001.386,,
2021-09-15T08:59:42.000Z,1001.441,,
2021-09-15T09:09:42.000Z,1001.484,,
2021-09-15T09:19:42.000Z,1001.463,,
2021-09-15T09:29:42.000Z,1001.453,,
2021-09-15T09:39:42.000Z,1001.557,,
2021-09-15T09:49:42.000Z,1001.518,,
2021-09-15T09:59:42.000Z,1001.537,,
2021-09-15T10:09:42.000Z,1001.463,,
2021-09-15T10:19:42.000Z,1001.496,,
2021-09-15T10:29:42.000Z,1001.481,,
2021-09-15T10:39:42.000Z,1001.48,,
2021-09-15T10:49:42.000Z,1001.538,,
2021-09-15T10:59:42.000Z,1001.567,,
2021-09-15T11:09:42.000Z,1001.537,,
2021-09-15T11:19:42.000Z,1001.568,,
2021-09-15T11:29:42.000Z,1001.544,,
2021-09-15T11:39:42.000Z,1001.573,,
2021-09-15T11:49:42.000Z,1001.647,,
2021-09-15T11:59:42.000Z,1001.646,,
2021-09-15T12:09:42.000Z,1001.717,,
2021-09-15T12:19:42.000Z,1001.637,,
2021-09-15T12:29:42.000Z,1001.733,,
2021-09-15T12:39:42.000Z,1001.751,,
2021-09-15T12:49:42.000Z,1001.638,,
2021-09-15T12:59:42.000Z,1001.802,,
2021-09-15T13:09:42.000Z,1001.836,,
2021-09-15T13:19:42.000Z,1001.998,,
2021-09-15T13:29:42.000Z,1002.186,,
2021-09-15T13:39:42.000Z,1002.189,,
